"year","month","ts","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1893,6,1893.46,"1893-6-15 00:00:00",-1.57875,-1.92644,-3.4259,-3.16168,-1.48624,-1.67266,-1.6072,-2.12384,-1.75854,-1.48191,-1.78288,-1.97444
1893,7,1893.54,"1893-7-15 00:00:00",0.381172,-0.559186,-1.1789,-2.14853,-2.20263,-1.11313,-1.28923,-1.29796,-1.78188,-1.48754,-1.25665,-1.55322
1893,8,1893.62,"1893-8-15 00:00:00",-1.46909,-0.544339,-1.18389,-1.53398,-2.40387,-2.41559,-1.47751,-1.63015,-1.60495,-2.06192,-1.77646,-1.54665
1893,9,1893.71,"1893-9-15 00:00:00",0.515234,-0.599002,-0.228056,-0.79635,-1.11914,-1.86698,-1.92049,-1.15202,-1.29013,-1.30646,-1.73047,-1.50072
1893,10,1893.79,"1893-10-15 00:00:00",0.989396,1.04849,0.189366,0.286097,-0.213466,-0.534683,-1.2292,-1.33373,-0.710601,-0.859376,-0.911669,-1.31786
1893,11,1893.88,"1893-11-15 00:00:00",0.567958,1.25938,1.10013,0.386744,0.439779,-0.0148817,-0.319727,-0.951758,-1.0536,-0.515481,-0.668821,-0.746986
1893,12,1893.96,"1893-12-15 00:00:00",-1.07858,-0.386127,0.296744,0.440989,-0.157832,-0.00884162,-0.436208,-0.730846,-1.34951,-1.39696,-0.849204,-0.982332
1894,1,1894.04,"1894-1-15 00:00:00",-1.27789,-1.66852,-1.02802,-0.274211,-0.0898337,-0.632782,-0.414747,-0.827493,-1.10469,-1.68003,-1.7028,-1.15905
1894,2,1894.12,"1894-2-15 00:00:00",0.624113,-0.414612,-1.25768,-0.627971,-0.0479606,0.10786,-0.391966,-0.231011,-0.633712,-0.912053,-1.45927,-1.48369
1894,3,1894.21,"1894-3-15 00:00:00",-0.19857,0.242994,-0.556956,-1.05294,-0.687727,-0.162405,-0.00808557,-0.472263,-0.312343,-0.691172,-0.952958,-1.48093
1894,4,1894.29,"1894-4-15 00:00:00",-0.18842,-0.375619,0.0390515,-0.647189,-1.10267,-0.774409,-0.260562,-0.106296,-0.557564,-0.391008,-0.761214,-1.01345
1894,5,1894.38,"1894-5-15 00:00:00",-0.400295,-0.562268,-0.637253,-0.204187,-0.811779,-1.20344,-0.891711,-0.394577,-0.241244,-0.660608,-0.496865,-0.850403
1894,6,1894.46,"1894-6-15 00:00:00",0.638407,0.129994,-0.0774026,-0.247891,0.0517465,-0.493458,-0.901265,-0.64104,-0.206228,-0.0740982,-0.466225,-0.336329
1894,7,1894.54,"1894-7-15 00:00:00",0.487069,0.677665,0.384566,0.182964,0.0120882,0.215264,-0.253359,-0.644656,-0.439982,-0.0645512,0.0512916,-0.314661
1894,8,1894.62,"1894-8-15 00:00:00",0.907088,0.82066,0.945783,0.686031,0.52029,0.352434,0.487649,0.0797278,-0.29616,-0.139123,0.178153,0.274767
1894,9,1894.71,"1894-9-15 00:00:00",0.752495,1.07257,0.984036,1.09324,0.853354,0.701638,0.538053,0.635442,0.272379,-0.0782942,0.0521463,0.328438
1894,10,1894.79,"1894-10-15 00:00:00",1.24007,1.41782,1.56337,1.39479,1.49406,1.29017,1.14845,0.970899,1.02512,0.685066,0.322066,0.431828
1894,11,1894.88,"1894-11-15 00:00:00",-1.15557,0.362333,0.61215,0.893182,0.898531,1.00578,0.838589,0.715459,0.567907,0.658222,0.339666,0.013602
1894,12,1894.96,"1894-12-15 00:00:00",-0.010857,-0.902783,0.165825,0.43928,0.750208,0.780484,0.898172,0.748942,0.636062,0.491591,0.589647,0.276406
1895,1,1895.04,"1895-1-15 00:00:00",0.368047,0.1305,-0.565871,0.246546,0.485441,0.775399,0.806541,0.930512,0.785714,0.670888,0.531904,0.627953
1895,2,1895.12,"1895-2-15 00:00:00",-0.9931,-0.443266,-0.539077,-1.01571,-0.178915,0.092942,0.392576,0.483922,0.620608,0.485587,0.382938,0.267493
1895,3,1895.21,"1895-3-15 00:00:00",0.421392,-0.395765,-0.196198,-0.234226,-0.748261,-0.0542678,0.182978,0.4567,0.536615,0.663718,0.537057,0.439764
1895,4,1895.29,"1895-4-15 00:00:00",-0.12367,0.143521,-0.480191,-0.297643,-0.32132,-0.809123,-0.137048,0.0987301,0.372619,0.46321,0.588665,0.46322
1895,5,1895.38,"1895-5-15 00:00:00",0.54965,0.242758,0.36825,-0.206364,-0.0737983,-0.135523,-0.590811,0.00705456,0.218439,0.469253,0.548675,0.668699
1895,6,1895.46,"1895-6-15 00:00:00",0.00262142,0.333716,0.135665,0.271813,-0.22187,-0.103391,-0.160312,-0.57748,-0.019952,0.179588,0.416542,0.499993
1895,7,1895.54,"1895-7-15 00:00:00",-0.0485246,-0.108339,0.135125,0.00260965,0.126232,-0.28128,-0.171615,-0.217719,-0.595274,-0.0828715,0.107343,0.332189
1895,8,1895.62,"1895-8-15 00:00:00",-0.0514123,-0.12345,-0.15714,0.0431718,-0.0579211,0.0515045,-0.293652,-0.20004,-0.237054,-0.585151,-0.115124,0.0642635
1895,9,1895.71,"1895-9-15 00:00:00",-2.25524,-1.35944,-0.993886,-0.931493,-0.670747,-0.70743,-0.544074,-0.809242,-0.696388,-0.681784,-0.997877,-0.527088
1895,10,1895.79,"1895-10-15 00:00:00",0.713927,-0.594134,-0.548514,-0.480223,-0.492723,-0.313958,-0.379484,-0.260531,-0.530991,-0.441312,-0.450283,-0.754963
1895,11,1895.88,"1895-11-15 00:00:00",0.422397,0.857323,-0.273237,-0.310305,-0.316159,-0.331068,-0.183127,-0.245584,-0.143832,-0.403634,-0.33109,-0.356603
1895,12,1895.96,"1895-12-15 00:00:00",0.965524,0.938413,1.06406,0.283777,0.190491,0.0987855,0.0624184,0.186339,0.108738,0.175112,-0.0921507,-0.0270043
1896,1,1896.04,"1896-1-15 00:00:00",-0.730048,0.286042,0.398526,0.647529,-0.0766316,-0.139629,-0.176606,-0.203631,-0.0752151,-0.137849,-0.0509639,-0.302978
1896,2,1896.12,"1896-2-15 00:00:00",-1.77731,-1.84272,-0.639986,-0.294986,0.0511638,-0.623994,-0.647883,-0.618815,-0.645427,-0.510847,-0.546157,-0.41908
1896,3,1896.21,"1896-3-15 00:00:00",1.48055,0.23769,-0.30446,0.294495,0.390856,0.617563,0.000251651,-0.0569819,-0.103594,-0.132246,-0.0175673,-0.0779875
1896,4,1896.29,"1896-4-15 00:00:00",0.850612,1.59141,0.571697,0.0990193,0.54498,0.615398,0.816432,0.223288,0.159866,0.0912879,0.0620114,0.170447
1896,5,1896.38,"1896-5-15 00:00:00",-1.30115,-0.25591,0.818744,-0.0343686,-0.440011,0.0986767,0.204226,0.430505,-0.128502,-0.173766,-0.207563,-0.231484
1896,6,1896.46,"1896-6-15 00:00:00",0.952783,-0.136549,0.356605,1.13795,0.336111,-0.0350324,0.377774,0.45311,0.639026,0.120231,0.0683304,0.0147744
1896,7,1896.54,"1896-7-15 00:00:00",0.456176,0.839013,0.157861,0.483661,1.10278,0.441668,0.120477,0.461298,0.527823,0.69088,0.217552,0.166908
1896,8,1896.62,"1896-8-15 00:00:00",1.13413,0.942329,1.19,0.650089,0.864844,1.32573,0.767864,0.487017,0.746613,0.800438,0.934803,0.495186
1896,9,1896.71,"1896-9-15 00:00:00",1.33774,1.63941,1.3831,1.57587,1.09022,1.24558,1.6082,1.08639,0.831168,1.02847,1.0704,1.17908
1896,10,1896.79,"1896-10-15 00:00:00",0.126841,0.934152,1.29818,1.17266,1.38365,0.97668,1.14354,1.50076,1.01883,0.782548,0.975049,1.01999
1896,11,1896.88,"1896-11-15 00:00:00",-1.33711,-1.11552,0.0952613,0.588699,0.63682,0.859391,0.49223,0.67372,1.04353,0.62058,0.40337,0.633904
1896,12,1896.96,"1896-12-15 00:00:00",-0.90184,-1.80617,-1.29338,-0.429098,0.101475,0.234833,0.478896,0.128853,0.329793,0.721988,0.327137,0.114543
1897,1,1897.04,"1897-1-15 00:00:00",-0.916585,-1.31718,-2.05704,-1.65745,-0.810023,-0.281305,-0.0920172,0.160996,-0.176634,0.0344553,0.446553,0.0743976
1897,2,1897.12,"1897-2-15 00:00:00",0.663321,-0.182996,-0.927495,-1.40308,-1.23588,-0.516744,-0.0583494,0.0841354,0.320695,-0.00599041,0.18896,0.568021
1897,3,1897.21,"1897-3-15 00:00:00",0.923854,0.98196,0.342931,-0.226582,-0.798216,-0.742801,-0.163841,0.226561,0.323893,0.540897,0.237099,0.40716
1897,4,1897.29,"1897-4-15 00:00:00",0.486014,0.921368,1.01083,0.4615,-0.0771727,-0.623595,-0.586927,-0.0559658,0.316387,0.402649,0.61344,0.316022
1897,5,1897.38,"1897-5-15 00:00:00",0.809386,0.888688,1.1822,1.22042,0.71632,0.185544,-0.324586,-0.313654,0.156019,0.492499,0.559112,0.758779
1897,6,1897.46,"1897-6-15 00:00:00",-0.845807,0.00292343,0.222594,0.6537,0.780063,0.341376,-0.106697,-0.570284,-0.53566,-0.0764756,0.253706,0.341747
1897,7,1897.54,"1897-7-15 00:00:00",0.496297,-0.111042,0.295561,0.409918,0.73217,0.842405,0.462157,0.0503444,-0.373421,-0.356853,0.0523722,0.35167
1897,8,1897.62,"1897-8-15 00:00:00",0.631294,0.658869,0.209536,0.483914,0.569824,0.817267,0.916996,0.590189,0.215827,-0.172252,-0.172792,0.195398
1897,9,1897.71,"1897-9-15 00:00:00",1.33181,1.30514,1.15774,0.767683,0.949387,0.993424,1.16753,1.2129,0.917753,0.561176,0.208178,0.186528
1897,10,1897.79,"1897-10-15 00:00:00",-1.14631,0.175912,0.429632,0.52356,0.211637,0.429303,0.510715,0.723676,0.813521,0.539904,0.222297,-0.11505
1897,11,1897.88,"1897-11-15 00:00:00",-1.21257,-2.40479,-0.559063,-0.198371,0.02598,-0.247356,-0.0160178,0.0854791,0.319751,0.442815,0.187186,-0.0952889
1897,12,1897.96,"1897-12-15 00:00:00",-0.679582,-1.53511,-1.95716,-0.918517,-0.577605,-0.294063,-0.546434,-0.312976,-0.199583,0.0586944,0.19978,-0.0485378
1898,1,1898.04,"1898-1-15 00:00:00",-0.895223,-1.14275,-1.82869,-2.24252,-1.2592,-0.922119,-0.600738,-0.84401,-0.604756,-0.475601,-0.199457,-0.0476574
1898,2,1898.12,"1898-2-15 00:00:00",1.17017,0.309258,-0.318706,-0.857096,-1.3701,-0.628905,-0.37862,-0.172935,-0.416093,-0.207595,-0.103232,0.126152
1898,3,1898.21,"1898-3-15 00:00:00",0.786966,1.26053,0.634762,0.109474,-0.433479,-0.924281,-0.321129,-0.11712,0.0393794,-0.186178,0.0041426,0.0894106
1898,4,1898.29,"1898-4-15 00:00:00",0.523245,0.837686,1.27561,0.735662,0.243194,-0.273997,-0.741006,-0.194012,-0.00419492,0.135511,-0.0841626,0.0998092
1898,5,1898.38,"1898-5-15 00:00:00",1.55419,1.5199,1.56282,1.8087,1.30746,0.774986,0.285099,-0.166234,0.28666,0.438961,0.524635,0.318822
1898,6,1898.46,"1898-6-15 00:00:00",0.20798,1.2645,1.30639,1.44448,1.67296,1.23727,0.756237,0.295336,-0.123988,0.295031,0.437284,0.521866
1898,7,1898.54,"1898-7-15 00:00:00",0.493223,0.438262,1.27978,1.22723,1.37353,1.62047,1.23864,0.812906,0.39947,0.0118243,0.389805,0.520581
1898,8,1898.62,"1898-8-15 00:00:00",-1.2535,-0.353594,-0.259648,0.44188,0.545888,0.738234,1.05777,0.735697,0.405155,0.0396093,-0.305283,0.0703019
1898,9,1898.71,"1898-9-15 00:00:00",-1.61578,-2.03542,-1.01887,-0.864595,-0.157799,-0.0130648,0.215839,0.559439,0.273525,0.0132337,-0.317376,-0.622983
1898,10,1898.79,"1898-10-15 00:00:00",0.117018,-0.972818,-1.50326,-0.85986,-0.768537,-0.159915,-0.0319852,0.183858,0.513314,0.244862,-0.00229837,-0.318538
1898,11,1898.88,"1898-11-15 00:00:00",-1.10545,-0.973451,-1.52721,-1.93695,-1.2884,-1.15735,-0.563148,-0.413883,-0.174615,0.172094,-0.0812349,-0.299226
1898,12,1898.96,"1898-12-15 00:00:00",-0.242726,-1.08474,-0.8173,-1.49681,-1.96844,-1.37516,-1.26407,-0.701724,-0.554334,-0.301544,0.0448215,-0.198312
1899,1,1899.04,"1899-1-15 00:00:00",0.96246,0.397035,-0.278166,-0.255773,-0.84849,-1.31659,-0.921181,-0.861934,-0.355377,-0.230952,-0.0251466,0.285001
1899,2,1899.12,"1899-2-15 00:00:00",-0.809634,0.191771,-0.148985,-0.677667,-0.621374,-1.14577,-1.56209,-1.16544,-1.12097,-0.620065,-0.477127,-0.248941
1899,3,1899.21,"1899-3-15 00:00:00",-1.20603,-1.48139,-0.498633,-0.595115,-1.07729,-0.996124,-1.46639,-1.85497,-1.44355,-1.38906,-0.899903,-0.752689
1899,4,1899.29,"1899-4-15 00:00:00",1.45181,0.33955,-0.233781,0.296917,0.0527403,-0.429383,-0.414569,-0.888177,-1.27882,-0.970582,-0.929205,-0.4763
1899,5,1899.38,"1899-5-15 00:00:00",1.17341,1.91583,0.919474,0.335459,0.742741,0.448211,-0.00783195,-0.0265355,-0.476039,-0.841533,-0.615434,-0.582897
1899,6,1899.46,"1899-6-15 00:00:00",-1.44488,-0.0135349,0.892156,0.177606,-0.242866,0.19434,-0.00187177,-0.411955,-0.394781,-0.803878,-1.13967,-0.902621
1899,7,1899.54,"1899-7-15 00:00:00",0.393759,-0.487001,0.200648,0.849476,0.293076,-0.0810056,0.287622,0.0997267,-0.274388,-0.269007,-0.643214,-0.964185
1899,8,1899.62,"1899-8-15 00:00:00",-1.99443,-0.760887,-1.33244,-0.643939,0.00832689,-0.405097,-0.673716,-0.307298,-0.411747,-0.746964,-0.712705,-1.05577
1899,9,1899.71,"1899-9-15 00:00:00",1.95058,0.484372,0.513276,-0.0339593,0.379444,0.832225,0.424456,0.130633,0.40554,0.248927,-0.0627499,-0.0725433
1899,10,1899.79,"1899-10-15 00:00:00",-1.00519,0.791866,-0.237128,-0.0243257,-0.4911,-0.0736536,0.389959,0.0324172,-0.219049,0.0637338,-0.0581672,-0.355015
1899,11,1899.88,"1899-11-15 00:00:00",-0.829884,-1.92037,0.160781,-0.67558,-0.397115,-0.811222,-0.404859,0.0601902,-0.255562,-0.474667,-0.200592,-0.301235
1899,12,1899.96,"1899-12-15 00:00:00",-0.410885,-1.05494,-1.49301,-0.152918,-0.909314,-0.605735,-0.999373,-0.607979,-0.143006,-0.431298,-0.639871,-0.360575
1900,1,1900.04,"1900-1-15 00:00:00",1.36211,0.602831,0.0411637,-0.501798,0.471653,-0.202312,-0.0526346,-0.433765,-0.0926798,0.310054,0.00490081,-0.216554
1900,2,1900.12,"1900-2-15 00:00:00",0.455128,1.25803,0.764279,0.175103,-0.338298,0.547376,-0.0755317,0.044841,-0.32344,6.64137e-05,0.38515,0.0831156
1900,3,1900.21,"1900-3-15 00:00:00",-0.369443,0.00857594,0.848851,0.402233,-0.027977,-0.486851,0.355209,-0.223623,-0.091797,-0.440582,-0.13016,0.246082
1900,4,1900.29,"1900-4-15 00:00:00",-0.0408263,-0.396038,-0.0943656,0.685908,0.307189,-0.0963761,-0.527027,0.290178,-0.273813,-0.13841,-0.479512,-0.173111
1900,5,1900.38,"1900-5-15 00:00:00",-0.508256,-0.527426,-0.716947,-0.373967,0.392546,0.083066,-0.283781,-0.67647,0.112093,-0.418204,-0.276941,-0.603353
1900,6,1900.46,"1900-6-15 00:00:00",0.716579,0.123532,0.000728313,-0.26689,-0.0558462,0.592888,0.280033,-0.0675012,-0.436311,0.270891,-0.222345,-0.111223
1900,7,1900.54,"1900-7-15 00:00:00",0.118402,0.443233,0.0920219,0.00260965,-0.218625,-0.0584891,0.511072,0.241315,-0.0704685,-0.406372,0.244141,-0.213364
1900,8,1900.62,"1900-8-15 00:00:00",-0.21582,-0.101901,0.193706,-0.0622419,-0.126372,-0.297114,-0.156798,0.352146,0.13031,-0.150535,-0.459163,0.152515
1900,9,1900.71,"1900-9-15 00:00:00",-1.32367,-1.05516,-0.691113,-0.358887,-0.548594,-0.567134,-0.684426,-0.513742,-0.0286022,-0.19549,-0.448069,-0.721809
1900,10,1900.79,"1900-10-15 00:00:00",0.719338,-0.210561,-0.342195,-0.242581,-0.01505,-0.205563,-0.25195,-0.384616,-0.258102,0.182249,0.00580385,-0.237903
1900,11,1900.88,"1900-11-15 00:00:00",-0.622269,0.0531594,-0.621421,-0.681635,-0.53615,-0.296331,-0.469556,-0.495081,-0.595821,-0.462228,-0.0385352,-0.194304
1900,12,1900.96,"1900-12-15 00:00:00",0.320861,-0.288707,0.165825,-0.413549,-0.527258,-0.424328,-0.212751,-0.383941,-0.417233,-0.512017,-0.395227,0.014924
1901,1,1901.04,"1901-1-15 00:00:00",-0.434974,-0.108871,-0.551925,-0.106607,-0.61903,-0.715867,-0.59517,-0.391536,-0.551309,-0.570245,-0.650122,-0.535242
1901,2,1901.12,"1901-2-15 00:00:00",-0.414146,-0.758365,-0.520176,-0.77198,-0.341766,-0.797805,-0.872182,-0.746405,-0.557233,-0.717439,-0.720504,-0.778072
1901,3,1901.21,"1901-3-15 00:00:00",0.329334,-0.145861,-0.50127,-0.266825,-0.586278,-0.236397,-0.657114,-0.740611,-0.644662,-0.467072,-0.617712,-0.631895
1901,4,1901.29,"1901-4-15 00:00:00",0.984593,0.8192,0.349761,0.014803,0.105043,-0.220758,0.0705466,-0.345382,-0.44095,-0.385064,-0.218316,-0.364475
1901,5,1901.38,"1901-5-15 00:00:00",-1.39166,-0.175365,-0.00135153,-0.285227,-0.550874,-0.357005,-0.637849,-0.317821,-0.702994,-0.773483,-0.690925,-0.521738
1901,6,1901.46,"1901-6-15 00:00:00",-0.490022,-1.37922,-0.488868,-0.2907,-0.487409,-0.72049,-0.521475,-0.768015,-0.451931,-0.802602,-0.866081,-0.78667
1901,7,1901.54,"1901-7-15 00:00:00",-0.0589577,-0.39582,-1.19071,-0.477375,-0.337167,-0.514835,-0.711591,-0.544437,-0.77157,-0.482284,-0.800882,-0.868512
1901,8,1901.62,"1901-8-15 00:00:00",0.060243,-0.0637916,-0.316761,-0.843947,-0.396629,-0.287647,-0.454208,-0.63327,-0.495308,-0.711992,-0.454767,-0.752191
1901,9,1901.71,"1901-9-15 00:00:00",0.479137,0.300609,0.13025,-0.102849,-0.565694,-0.201194,-0.122849,-0.281421,-0.441342,-0.339248,-0.542572,-0.320853
1901,10,1901.79,"1901-10-15 00:00:00",0.62055,0.705137,0.546588,0.354304,0.145771,-0.273718,0.0256741,0.0789641,-0.0864645,-0.243522,-0.165643,-0.363137
1901,11,1901.88,"1901-11-15 00:00:00",0.416057,0.75879,0.730052,0.605566,0.432752,0.240269,-0.148931,0.123298,0.163667,0.00497061,-0.147744,-0.0864205
1901,12,1901.96,"1901-12-15 00:00:00",0.236391,0.352707,0.562233,0.667867,0.596922,0.436321,0.25801,-0.113345,0.146694,0.18283,0.0280538,-0.117506
1902,1,1902.04,"1902-1-15 00:00:00",0.223853,0.211244,0.329586,0.5361,0.631008,0.577137,0.43347,0.269069,-0.0851916,0.16147,0.195172,0.045017
1902,2,1902.12,"1902-2-15 00:00:00",-0.698855,-0.408271,-0.310888,-0.0631072,0.192517,0.309511,0.271862,0.179254,0.0235573,-0.325229,-0.0653214,-0.0117004
1902,3,1902.21,"1902-3-15 00:00:00",0.923854,0.165428,0.17507,0.18843,0.293598,0.483179,0.568381,0.525963,0.411755,0.266459,-0.0576602,0.169062
1902,4,1902.29,"1902-4-15 00:00:00",-0.789389,0.206766,-0.296146,-0.226901,-0.132612,-0.00204655,0.214579,0.320189,0.288786,0.203195,0.0597588,-0.259323
1902,5,1902.38,"1902-5-15 00:00:00",1.10779,0.317068,0.771406,0.248405,0.26124,0.257741,0.347028,0.516014,0.599525,0.558487,0.454322,0.318822
1902,6,1902.46,"1902-6-15 00:00:00",-0.308933,0.577513,0.0173725,0.492071,0.0609557,0.0898454,0.113373,0.208204,0.377385,0.462528,0.429647,0.344771
1902,7,1902.54,"1902-7-15 00:00:00",-0.229479,-0.429856,0.205669,-0.196491,0.215464,-0.118119,-0.0798866,-0.0386415,0.058796,0.226607,0.31615,0.292105
1902,8,1902.62,"1902-8-15 00:00:00",0.550152,0.129938,-0.0683601,0.380218,0.0522273,0.362746,0.067424,0.0915499,0.110564,0.191141,0.336811,0.416304
1902,9,1902.71,"1902-9-15 00:00:00",-0.206059,0.189188,-0.0425488,-0.199235,0.207031,-0.0698578,0.219817,-0.0350118,-0.00857512,0.019589,0.095938,0.236873
1902,10,1902.79,"1902-10-15 00:00:00",0.0405881,-0.23328,0.074297,-0.0913809,-0.229169,0.136443,-0.116329,0.15898,-0.077144,-0.0504615,-0.0195359,0.0555054
1902,11,1902.88,"1902-11-15 00:00:00",-2.59903,-1.8743,-1.39677,-0.886696,-0.862271,-0.93953,-0.547486,-0.757774,-0.431557,-0.618245,-0.584519,-0.513133
1902,12,1902.96,"1902-12-15 00:00:00",0.538889,-0.934684,-0.764148,-0.868224,-0.575801,-0.611702,-0.707811,-0.359786,-0.573874,-0.271643,-0.465191,-0.429305
1903,1,1903.04,"1903-1-15 00:00:00",-0.403446,0.0836811,-1.06635,-0.947293,-1.0196,-0.749332,-0.763743,-0.861934,-0.518846,-0.711827,-0.409756,-0.596198
1903,2,1903.12,"1903-2-15 00:00:00",-0.274354,-0.632768,-0.23069,-1.16749,-1.08695,-1.12124,-0.856527,-0.867653,-0.977496,-0.64689,-0.822692,-0.511566
1903,3,1903.21,"1903-3-15 00:00:00",-0.535627,-0.656651,-0.932756,-0.43062,-1.29861,-1.23215,-1.25557,-1.00821,-1.00573,-1.10386,-0.785972,-0.954392
1903,4,1903.29,"1903-4-15 00:00:00",1.12495,0.391662,0.0648648,-0.240107,0.0289907,-0.781339,-0.770918,-0.840654,-0.638358,-0.680381,-0.778144,-0.479774
1903,5,1903.38,"1903-5-15 00:00:00",-0.539626,0.463126,-0.0253085,-0.23911,-0.493188,-0.191929,-0.942134,-0.915476,-0.97761,-0.772179,-0.806918,-0.898099
1903,6,1903.46,"1903-6-15 00:00:00",-1.31494,-1.38734,-0.380324,-0.673879,-0.741859,-0.9497,-0.594872,-1.2788,-1.21629,-1.25382,-1.0473,-1.06401
1903,7,1903.54,"1903-7-15 00:00:00",0.539118,-0.294815,-0.669657,-0.0015799,-0.285353,-0.419001,-0.60822,-0.356587,-0.978119,-0.944928,-0.991774,-0.826619
1903,8,1903.62,"1903-8-15 00:00:00",0.995826,0.910112,0.290141,0.017401,0.42044,0.157384,-0.003973,-0.183846,-0.0145918,-0.582772,-0.585189,-0.644596
1903,9,1903.71,"1903-9-15 00:00:00",0.146216,0.741493,0.776776,0.261298,0.0232748,0.380972,0.149309,0.00544431,-0.153176,-0.0037331,-0.52102,-0.528104
1903,10,1903.79,"1903-10-15 00:00:00",0.954257,0.794191,1.11224,1.06547,0.636393,0.416875,0.714854,0.481427,0.321358,0.165712,0.274764,-0.21583
1903,11,1903.88,"1903-11-15 00:00:00",0.759388,1.3879,1.01462,1.27309,1.23301,0.832646,0.633433,0.893719,0.658135,0.50171,0.355111,0.443693
1903,12,1903.96,"1903-12-15 00:00:00",-2.09835,-0.665042,0.0865241,0.0761898,0.469428,0.571166,0.19974,0.0181405,0.316553,0.123151,0.00285494,-0.13507
1904,1,1904.04,"1904-1-15 00:00:00",-0.755219,-1.92925,-1.03311,-0.303826,-0.28059,0.118872,0.275497,-0.0751296,-0.24602,0.0578631,-0.107101,-0.214479
1904,2,1904.12,"1904-2-15 00:00:00",1.04547,0.263163,-1.04722,-0.355808,0.150562,0.142066,0.474006,0.574106,0.246551,0.0785304,0.350817,0.168016
1904,3,1904.21,"1904-3-15 00:00:00",-0.448785,0.462448,-0.099819,-1.0133,-0.537923,-0.0572929,-0.0484992,0.276885,0.398287,0.0843643,-0.0737342,0.195858
1904,4,1904.29,"1904-4-15 00:00:00",0.137455,-0.321624,0.387375,-0.091999,-0.931596,-0.517489,-0.0600459,-0.0532531,0.264891,0.38718,0.0788926,-0.0751313
1904,5,1904.38,"1904-5-15 00:00:00",0.195974,0.146893,-0.233917,0.377585,-0.0524398,-0.82169,-0.45434,-0.0332682,-0.0285034,0.27088,0.388875,0.0951497
1904,6,1904.46,"1904-6-15 00:00:00",-0.912398,-0.544275,-0.453498,-0.693897,-0.0334686,-0.405705,-1.0868,-0.710879,-0.285314,-0.266009,0.0288651,0.165057
1904,7,1904.54,"1904-7-15 00:00:00",-2.60662,-2.44706,-2.17105,-1.71663,-1.79341,-1.02839,-1.31864,-1.85678,-1.44881,-0.973617,-0.918312,-0.610503
1904,8,1904.62,"1904-8-15 00:00:00",-1.45206,-2.64186,-2.67205,-2.26825,-2.03824,-2.0639,-1.39679,-1.65207,-2.1144,-1.74616,-1.28488,-1.22033
1904,9,1904.71,"1904-9-15 00:00:00",0.0420115,-0.985148,-2.05117,-2.24214,-1.96027,-1.79017,-1.83043,-1.25522,-1.47691,-1.9091,-1.59919,-1.1934
1904,10,1904.79,"1904-10-15 00:00:00",-0.0762558,-0.162639,-0.90637,-1.79689,-2.03991,-1.85521,-1.74601,-1.7947,-1.2705,-1.48862,-1.89329,-1.60469
1904,11,1904.88,"1904-11-15 00:00:00",0.40334,0.0935148,0.0375956,-0.613323,-1.47149,-1.69804,-1.58761,-1.49127,-1.53528,-1.08944,-1.31426,-1.73171
1904,12,1904.96,"1904-12-15 00:00:00",-0.276326,-0.0292401,-0.156605,-0.195952,-0.786022,-1.55972,-1.78927,-1.7051,-1.61932,-1.62694,-1.20283,-1.40221
1905,1,1905.04,"1905-1-15 00:00:00",-0.108899,-0.362697,-0.164625,-0.264985,-0.289072,-0.826813,-1.55053,-1.79547,-1.7127,-1.61609,-1.62923,-1.23713
1905,2,1905.12,"1905-2-15 00:00:00",-0.146186,-0.317365,-0.63174,-0.300846,-0.390497,-0.391897,-0.883158,-1.57425,-1.84095,-1.77912,-1.66641,-1.65806
1905,3,1905.21,"1905-3-15 00:00:00",0.959722,0.492543,0.267652,-0.00906347,0.112818,-0.00752964,-0.0387264,-0.49875,-1.17442,-1.42065,-1.37481,-1.30521
1905,4,1905.29,"1905-4-15 00:00:00",0.440003,0.921368,0.563159,0.37368,0.10168,0.203064,0.0861971,0.0492405,-0.3979,-1.06284,-1.30073,-1.25527
1905,5,1905.38,"1905-5-15 00:00:00",-1.25042,-0.616888,0.158793,-0.0258828,-0.155886,-0.32404,-0.189321,-0.272079,-0.288277,-0.70328,-1.32702,-1.55237
1905,6,1905.46,"1905-6-15 00:00:00",0.0350906,-0.872868,-0.515501,0.102852,-0.050246,-0.165177,-0.32461,-0.1966,-0.269957,-0.28297,-0.669764,-1.26471
1905,7,1905.54,"1905-7-15 00:00:00",0.471649,0.325428,-0.369745,-0.145225,0.278685,0.121243,0.0170313,-0.151013,-0.050667,-0.12766,-0.143826,-0.506666
1905,8,1905.62,"1905-8-15 00:00:00",0.641781,0.648353,0.538304,0.0266138,0.136066,0.452146,0.305205,0.209038,0.0417405,0.121207,0.0393073,0.0178658
1905,9,1905.71,"1905-9-15 00:00:00",0.460964,0.687465,0.70051,0.613123,0.163017,0.251422,0.518782,0.378625,0.29069,0.134368,0.20214,0.123517
1905,10,1905.79,"1905-10-15 00:00:00",1.37048,1.3635,1.38416,1.24695,1.16949,0.773641,0.823039,1.01921,0.85192,0.761655,0.572882,0.62434
1905,11,1905.88,"1905-11-15 00:00:00",0.130767,1.32522,1.11998,1.20013,1.1445,1.06819,0.712723,0.758224,0.936163,0.792463,0.71471,0.542918
1905,12,1905.96,"1905-12-15 00:00:00",-0.840973,-0.63513,0.435627,0.54273,0.72408,0.752515,0.702436,0.365785,0.430399,0.629112,0.512528,0.435119
